video_id,LABEL,title,description,likes,comments,views
VvDoIUuq-Qg,FAKE,"Shocking Bad Habits Of Top 10 Bollywood Actors & Actresses -Deepika Padukone,Shraddha ,Shahrukh Khan","Shocking Bad Habits Of Top 10 Bollywood Actors & Actresses -Deepika Padukone,Shraddha Kapoor,Anushka

Disclaimer : The videos that are made on this channel are only to get information about your favorite bollywood celebrities. Our team always try to give to latest and correct information. The information that is presented in the form of videos takes lots of research then the information is compiled in the from of video. If you find any information is incorrect then please inform us and we will look up on that matter. For any inquiry or issue you have you can contact us at cnnews72@gmail.com 
--------------------------------------

Like Us On Facebook : https://www.facebook.com/CelebriyNews/

















Follow Us On Twitter : https://twitter.com/Celebri28164146

















Visit Our Website : https://celebriynews.blogspot.com/
















  



--------------------------------------

Reporters : RK
Video Editors : KL

--------------------------------------

Copyright Disclaimer:- Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use We Use Our Voice for Background Commentary of this video. 
This video is in our own language Hindi. Background music is taken from youtube audio library.

--------------------------------------

Laxmi Agarwal (Chhappak) Biography, Lifestyle, Family, Story, Husband, House, Facts & Daughter
https://www.youtube.com/watch?v=oJ5km...

Shocking Salary of Tanhaji Movie Actors - Kajol Devgan, Saif Ali Khan, Ajay Devgan
https://www.youtube.com/watch?v=e2_Wv...

Ranbir Kapoor badly injures his lip while playing football
https://www.youtube.com/watch?v=d8hKj...

Good Newwz trailer 2 - Akshay Kumar faces backlash for joking about Lord Rama
https://www.youtube.com/watch?v=77SoF...

Salman Khan and His Lavish Life - Dabangg 3
https://www.youtube.com/watch?v=C_jZw...

Shocking Age Difference Between Bollywood Couples - Priyanka Chopra, Anushka Sharma, Aishwarya Rai
https://www.youtube.com/watch?v=IAo4T...

Deepika Padukone, Hungama 2, Salman Khan, Anil Kapoor - Top 5 Bollywood News - 25th December 2019
https://www.youtube.com/watch?v=T1b8a...

Virat Kohli, Priyanka Chopra Nick Jonas, Kareena Kapoor - Top 7 Bollywood News - 29 December 2019
https://www.youtube.com/watch?v=-Qtnd...

Amitabh Bachchan's Biggest Achievement of Life - Abhishek Bachchan - Aishwarya Rai Bachchan- Aradhya
https://www.youtube.com/watch?v=KP753...

9 Bollywood Actors Who Got Married 3 Times Or More - 2020
https://www.youtube.com/watch?v=pw2pf...

Deepika Padukone (2020) Lifestyle, Income, House, Cars, Family, Biography & Net Worth
https://www.youtube.com/watch?v=kSrNC...

Top 10 Bollywood Actresses Who Left Bollywood After Marriage 2020
https://www.youtube.com/watch?v=rSzJf...

10 Ridiculously Expensive Things Deepika Padukone Owns
https://www.youtube.com/watch?v=EcWqM...

10 Ridiculously Expensive Things Ranveer Singh Owns
https://www.youtube.com/watch?v=KIV40...


Music Credits: Chill - sakura Hz [Vlog No Copyright Music]
Website: https://www.audiolibrary.com.co

















Instagram: http://bit.ly/al-instagram

















Facebook: http://bit.ly/al-facebook

















SoundCloud: http://bit.ly/al-soundcloud

















Twitter: http://bit.ly/aI-twitter
––––––––––––––––––––––––––––––
chill. by sakura Hz  

 / sakurahertz  
Creative Commons — Attribution - NoDerivs 3.0 Unported
Free Download / Stream: http://bit.ly/chill-sakuraHz
Music promoted by Audio Library   

 • Chill – sakura Hz (No Copyright Music)  
––––––––––––––––––––––––––––––

🎵 Track Info:

Title: chill by sakura Hz
Genre and Mood: Hip Hop & Rap · Calm

———

🎧 Available on: 

Spotify: https://open.spotify.com/track/6k6IoM...
SoundCloud:  

 / royalty-free-music-chill  
YouTube:   

 • sakura Hz - chill. (New version)  
Google Play: https://bit.ly/googleplay-chill
Bandcamp:  https://sakurahertz.bandcamp.com/trac...

———

😊 Contact the Artist:

jpbianchinibusiness@gmail.com
 

 / sakurahertz   
  

 / @sakurahertz  
https://open.spotify.com/artist/4bjE5...
 

 / sakurahertz  
 

 / sakurahertz  
#DeepikaPadukone #Bollywood #ShahrukhKhan #CelebrityNews",19632,1474,633229
yCe_KvN_k34,FAKE,Shocking Real Age Of Top 10 Bollywood Actresses   You Won't Believe,"Shocking Real Age Of Top 10 Bollywood Actresses   You Won't Believe

#bollywoodactresses
#bollywoodactressesrealage

bollywood actresses real age, you wont believe bollywood actresses real age, real age of bollywood actresses, top 10 bollywood actresses, real age of bollywood actors, alia bhatt real age, deepika padukone real age, bollywood actress real age 2019, real age of bollywood actress 2019, katrina kaif real age.

-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------Subscribe Channel: https://goo.gl/UnQrWA

Please Like, Share and Comment Below. For every latest news update subscribe to the channel.",16,0,908
3WUptQ-hC2Y,FAKE,Bollywood Actors Age | Real Age Of  Bollywood Actors - 2021-2022,"Bollywood Actors Age | Real Age Of  Bollywood Actors - You Won't Believe
#bollywoodactorsrealage                   #bollywoodupdates           #realage
-----------------------------------------------------------------------------
Music Credits : 
Track: Lost Sky - Dreams [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/SHFTHDncw0g
Free Download / Stream: http://ncs.io/DreamsYO
-------------------------------------------
If  you like video than
subscribe our channel:
https://www.youtube.com/channel/UCZGFrTz_2cFGjzG5MS6iTvw
Like us on Facebook:
https://www.facebook.com/topfiveeee/
Follow us on twitter:
https://twitter.com/top566981923
==============================
I declare that all slideshow belong me.Photos all are taken from Google Image search and using advanced image search option.All images were fairly used during the making of this video for entertainment purposes. We do not mean to victimize anybody emotionally. Thanks to Google for providing this beautiful and related pictures.🙂🙂🙂",19730,790,4280196
FafwI0h3WKk,FAKE,Top 10 Bollywood Conspiracy Theories You Won't Believe,"Top 10 Bollywood Conspiracy Theories You Won't Believe
Subscribe To Top 10 Hindi Videos: https://bit.ly/2EbuhJr

Welcome guys to our Top 10 Hindi Channel. Today's video is about 10 insane conspiracy theories of Bollywood. Bollywood is known for it's mysteries. Is it under control by the New world order? Are celebrities like Salman Khan actually from the group called ""Lizard people""? Watch this video to find out!

More Hindi Videos: 
https://www.youtube.com/watch?v=rSMirUR2UgY&list=PLuFAvhDKBCY-1Rz2PzKdoP0aW900FeDKX&index=3

#bollywood #conspiracy #top10

Hosted By:
Ayman Hasan: https://www.instagram.com/aymanhasann/

Video Edited By:
Sidhant Sharma: https://www.instagram.com/sidd_happens",205,23,22978
z6VvhUlGSSQ,FAKE,5 Embarrassing Bollywood Movie Scenes You Wont Believe Exist,"Here are just some of the examples of how indian films didn't hesitate one bit in the 20th Century to be over the top and sleazy!

What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",11251,821,792708
i4GRIl4AcV0,FAKE,Absolutely Ridiculous Indian Movie Scenes That Will Leave You Speechless,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",14928,1365,681825
I9Luzeshhc8,FAKE,The Shocking & Dark Side Of Bollywood Celebrities Exposed,"What did you think of the video?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",48285,4215,2161614
prCai1y4mYg,FAKE,5 Embarrassing Indian Movie Scenes That Will Leave You Speechless | MATLAB KUCH BHI,"#Bollywood over the years has produced many moments that has generated a Matlab Kuch Bhi response from the viewer. From scenes that represent regressive and archaic beliefs to making you question the films you fell in love with in your childhood. I hope you like the video. 

Into Track: 
Music Provided by: NoCopyrightSounds
Watch: https://www.youtube.com/watch?v=q1ULJ92aldE
Free Download & Stream:  http://ncs.io/feelgood

What did you think of the VIDEO?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: https://www.instagram.com/jammypants4/

Like our Facebook Page:-

https://www.facebook.com/TRP100/",18715,1215,415669
A_wpOxG5GFA,FAKE,8 Shocking Confessions By Bollywood Celebrities In Live TV Interviews,"Intro Track: 
Music Provided by: NoCopyrightSounds
Watch: https://www.youtube.com/watch?v=q1ULJ92aldE
Free Download & Stream:  http://ncs.io/feelgood

What did you think of the video?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: https://www.instagram.com/jammypants4/

Like our Facebook Page:-

https://www.facebook.com/TRP100/",23414,1433,1135172
5WaC3vkgEVU,FAKE,Shocking Indian Movie DIalogues/Scenes You Won’t Believe Were Approved | MATLAB KUCH BHI,"#Bollywood and its ways have been quite interesting! Here's taking a look at some of the creative decisions that did not age well at all! The shocking aspect is that, some of these films released in this decade as well! 

Into Track: 
Music Provided by: NoCopyrightSounds
Watch: https://www.youtube.com/watch?v=q1ULJ92aldE
Free Download & Stream:  http://ncs.io/feelgood

What did you think of the VIDEO?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: https://www.instagram.com/jammypants4/

Like our Facebook Page:-

https://www.facebook.com/TRP100/",32870,1757,655101
GhpSakfMk1g,FAKE,Top 8 Worst Bollywood Movies & Performances Of 2020,"While I acknowledge the brilliant cinema, audiences have been privy to this year! I think it's also important to call out some of the unbearable movie ventures we have seen in 2020 to come out of #Bollywood 

Into Track: 
Music Provided by: NoCopyrightSounds
Watch: https://www.youtube.com/watch?v=q1ULJ92aldE
Free Download & Stream:  http://ncs.io/feelgood

What did you think of the VIDEO?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: https://www.instagram.com/jammypants4/

Like our Facebook Page:-

https://www.facebook.com/TRP100/",23461,2165,472766
a3tRG7Ungqs,FAKE,5 Absolutely Bizarre Indian Movie Scenes That Will Leave You Speechless,"We always wonder about vintage bollywood movies and their impact! Its pretty clear that classic hindi cinema was quite problematic! MATLAB KUCH BHI!

Intro Track: 
Music Provided by: NoCopyrightSounds
Watch: https://www.youtube.com/watch?v=q1ULJ92aldE
Free Download & Stream:  http://ncs.io/feelgood

What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: https://www.instagram.com/jammypants4/

Like our Facebook Page:-

https://www.facebook.com/TRP100/",20315,1245,2116180
vSwRGjYY5D4,FAKE,OMG! 10 HUMSHAKAL of FAMOUS BOLLYWOOD ACTORS - You Wont Believe! People Who Look Alike ACTORS,"10 People Who Look Alike ACTORS
10 HUMSHAKAL of FAMOUS BOLLYWOOD ACTORS

हमशक्ल देख रह जायेंगे इन मशहूर फ़िल्मी हस्तियों के 

10 Hamshakal Ordinary People Who Look Alike Unbelievably to Famous Indian Cinema Starts.





please Like👍 Comment 💬 & Share⤵
ALSO Please SUBSCRIBE Our Channel 
And Click On 🔔 Bell 👆ICON to Get Our Latest Videos Notifications  💟

Whatsapp Status :♥️:: ● 30 Second Sad Love & Romantic Songs WhatsApp Status Stories Videos. √ Comment your favourite songs name and I'll make WhatsApp Status Video for you. #LoveYouFriends #Be Happy♥️ ♥️







Top 10 WhatsApp Status 
No 10 Status whatsApp 
No 11WhatsApp Status 
Top 50 WhatsApp Status 
Top 23 WhatsApp Status Top WhatsApp Status Most popular Whats App Status Guru ji WhatsApp Status Sukh Rathor, bub yu zindagi,sukh rathor
WhatsApp Status Love WhatsApp Status Romantic WhatsApp Status New WhatsApp Status Best WhatsApp Status whatsapp video, whatsapp status, whatsapp love status video, love status, sad status, whatsapp dp love status, sad status, romantic status,
old status, new status, love songs, sad songs, romance song, 
romantic song, whatsapp videos clips, short videos clips for whatsapp, bollywood songs status, some whatsapp clips, 
whatsapp status new, whatsapp old videos, whatsapp old songs, 
whatsapp new status, whatsapp videos new, latest videos, 
whatsapp video hd, whatsapp status songs, whatsapp status love, 
whatsapp tamil, whatsapp status video hindi, whatsapp video funny. whatsapp video hd, whatsapp video 2017, whatsapp video call, whatsapp video new, whatsapp old video, whatsapp songs, 
whatsapp love songs, whatsaap comedy, whatsapp comedy videos, whatsaap comedy hd, whatsaap comedy status, 
whatsapp comedy video hd, whatsapp video hindi, whatsaap comedy scenes, whatsapp comedy songs, whatsapp romantic video, whatsapp romantic status video, whatsapp romantic song, 
whatsapp romantic, whatsapp romantic song video, 
whatsapp romantic scene, whatsapp romantic status video hindi, whatsapp sad status video, whatsapp sad status, 
whatsapp sad video, whatsapp sad song, whatsapp sad status in hindi, whatsapp sad love story, whatsapp sad dp, whatsapp sad chat, whatsapp sad story, whatsapp emotional videos, 
whatsapp emotional status, whatsapp emoji, whatsapp emotional chat, whatsapp emoji video, whatsapp emoji songs, 
hindi latest status, whatsapp status, whatsapp video, 
cute love for whatsapp status whatsapp sad status video, 
whatsapp love status video, whatsapp emotional status, 
whatsapp latest status, whatsapp love status, whatsapp love video, 
whatsapp sad status, whatsapp sad video, whatsapp song, 
whatsapp latest status video, whatsapp song, status of the whatsapp, some whatsapp status, whatsup, whatsapp dp, 
love status, sad status, old status, emotional status, 
top whatsapp status, new status for whatsapp, beautiful whatsapp status, whatsapp status, whatsapp old status, video clips for whatsapp, short video clips, whatsapp status clips, some clips, 
videos for whatsapp,,",132,8,36105
CqZeutIEjcs,FAKE,10 People Who Look Alike FAMOUS BOLLYWOOD ACTORS - You Wont Believe,"10 Bollywood Actors Look Alike You Wont Believe! 
हमशक्ल देख रह जायेंगे इन मशहूर फ़िल्मी हस्तियों के 

10 Hamshakal Ordinary People Who Look Alike Unbelievably to Famous Indian Cinema Starts.

1. Aishwariya Rai - Celina Jaitley
2. Sonakshi SInha - Reena Roy
3. Priyanka Chopra - Navpreet Banga
4. Katrina Kaif - Nargis Fakri
5. Madhuri Dixit - Mahima Chowdhary
6. Salman Khan - Nazeem Khan
7. John Abraham - Mubashir Malik
8. Ranbir Kapoor - Junaid Khan
9. Ranbir Singh - Hammad Shoaib
10. Hritik Roshan - Harman Baweja







please Like👍 Comment 💬 & Share⤵
ALSO Please SUBSCRIBE Our Channel 
And Click On 🔔 Bell 👆ICON to Get Our Latest Videos Notifications  💟

Whatsapp Status :♥️:: ● 30 Second Sad Love & Romantic Songs WhatsApp Status Stories Videos. √ Comment your favourite songs name and I'll make WhatsApp Status Video for you. #LoveYouFriends #Be Happy♥️ ♥️







Top 10 WhatsApp Status 
No 10 Status whatsApp 
No 11WhatsApp Status 
Top 50 WhatsApp Status 
Top 23 WhatsApp Status Top WhatsApp Status Most popular Whats App Status Guru ji WhatsApp Status Sukh Rathor, bub yu zindagi,sukh rathor
WhatsApp Status Love WhatsApp Status Romantic WhatsApp Status New WhatsApp Status Best WhatsApp Status whatsapp video, whatsapp status, whatsapp love status video, love status, sad status, whatsapp dp love status, sad status, romantic status,
old status, new status, love songs, sad songs, romance song, 
romantic song, whatsapp videos clips, short videos clips for whatsapp, bollywood songs status, some whatsapp clips, 
whatsapp status new, whatsapp old videos, whatsapp old songs, 
whatsapp new status, whatsapp videos new, latest videos, 
whatsapp video hd, whatsapp status songs, whatsapp status love, 
whatsapp tamil, whatsapp status video hindi, whatsapp video funny. whatsapp video hd, whatsapp video 2017, whatsapp video call, whatsapp video new, whatsapp old video, whatsapp songs, 
whatsapp love songs, whatsaap comedy, whatsapp comedy videos, whatsaap comedy hd, whatsaap comedy status, 
whatsapp comedy video hd, whatsapp video hindi, whatsaap comedy scenes, whatsapp comedy songs, whatsapp romantic video, whatsapp romantic status video, whatsapp romantic song, 
whatsapp romantic, whatsapp romantic song video, 
whatsapp romantic scene, whatsapp romantic status video hindi, whatsapp sad status video, whatsapp sad status, 
whatsapp sad video, whatsapp sad song, whatsapp sad status in hindi, whatsapp sad love story, whatsapp sad dp, whatsapp sad chat, whatsapp sad story, whatsapp emotional videos, 
whatsapp emotional status, whatsapp emoji, whatsapp emotional chat, whatsapp emoji video, whatsapp emoji songs, 
hindi latest status, whatsapp status, whatsapp video, 
cute love for whatsapp status whatsapp sad status video, 
whatsapp love status video, whatsapp emotional status, 
whatsapp latest status, whatsapp love status, whatsapp love video, 
whatsapp sad status, whatsapp sad video, whatsapp song, 
whatsapp latest status video, whatsapp song, status of the whatsapp, some whatsapp status, whatsup, whatsapp dp, 
love status, sad status, old status, emotional status, 
top whatsapp status, new status for whatsapp, beautiful whatsapp status, whatsapp status, whatsapp old status, video clips for whatsapp, short video clips, whatsapp status clips, some clips, 
videos for whatsapp,,",17,1,32804
